dim_hidden,seed,param_num_u,train_loss_euler,test_loss_euler,abs_rel_err_test_policy_median,abs_rel_err_test_policy_max,abs_rel_err_test_policy_10_percentile,abs_rel_err_test_policy_90_percentile
4,37,13,1.4499474673357327e-05,7.836150871298742e-06,0.004389956593513489,0.012795606628060341,0.0014700439060106874,0.011611422523856163
4,38,13,5.447414608283907e-08,3.117270708230535e-08,0.000298355269478634,0.000814859988167882,0.00010384209599578753,0.0007145366980694234
4,39,13,1.7702970581012778e-05,9.654209861764684e-06,0.004742625635117292,0.014612502418458462,0.001800651429221034,0.013287141919136047
4,40,13,6.03509704433236e-07,3.2570542884968745e-07,0.0009072332759387791,0.0025780326686799526,0.0003252629830967635,0.002324656117707491
4,41,13,9.911319693856058e-07,5.64546041914582e-07,0.0014858816284686327,0.0024534768890589476,0.00034507931559346616,0.0023766187950968742
4,42,13,2.6387026082375087e-05,1.429345957149053e-05,0.005840681027621031,0.017371438443660736,0.002122227568179369,0.015795564278960228
4,43,13,4.25478128818213e-06,2.2933795662538614e-06,0.0023496458306908607,0.006897338200360537,0.0008056864026002586,0.006253340747207403
4,44,13,8.43259840621613e-06,4.687206910602981e-06,0.003295790869742632,0.010860998183488846,0.001244310406036675,0.009900970384478569
4,45,13,4.90396246277669e-07,2.625216950491449e-07,0.0007720119901932776,0.002224439987912774,0.000284651352558285,0.002041077008470893
4,46,13,4.0427303247270174e-06,2.372937387917773e-06,0.0026100401300936937,0.005895872600376606,0.000910941802430898,0.00527275912463665
4,47,13,9.374492947245017e-06,5.026078270020662e-06,0.003424546215683222,0.009271656163036823,0.0012206063838675618,0.008584155701100826
4,48,13,8.191929623535543e-07,4.4717765490531747e-07,0.001196997007355094,0.0025267046876251698,0.00033543488825671375,0.0023854717146605253
4,49,13,2.608822136096478e-08,1.4553157789976012e-08,0.00020257951109670103,0.0005723639042116702,7.000633195275441e-05,0.0005030868924222887
