dim_hidden,seed,n_params,train_loss,test_loss,abs_rel_err_median,abs_rel_err_max,abs_rel_err_10_percentile,abs_rel_err_90_percentile
3,5,25,5.128224802319892e-05,2.8974920496693812e-05,0.04511147750247507,0.060415521699631415,0.022122830989815392,0.05774819646856779
3,6,25,8.417539356742054e-05,4.835094296140596e-05,0.07452836190404007,0.07999678350493722,0.0225745881939425,0.07841795395958592
3,7,25,8.417460776399821e-05,4.835318759432994e-05,0.07452866238501529,0.07999831062731777,0.02257411218700328,0.07841960882958243
3,8,25,1.248215812665876e-05,9.864073945209384e-06,0.005270070465032121,0.016899678932930783,0.0018460419352574382,0.013981881928511741
3,9,25,8.417569188168272e-05,4.835156869376078e-05,0.07452873750525911,0.07999761648078116,0.02257456705547645,0.07841884423635659
3,10,25,0.013128179125487804,0.0023938568774610758,1.0,1.0,0.9999999999999921,1.0
3,11,25,3.846726394840516e-05,2.4507988200639375e-05,0.03620092665597978,0.05449183975382395,0.017164004082764833,0.05201853723008074
3,12,25,4.886252645519562e-05,2.3229760699905455e-05,0.032483417666832846,0.05239298014179873,0.01218420902546729,0.050439978947036154
3,13,25,7.062750228215009e-05,2.632492032716982e-05,0.03817214669469123,0.05618835534000782,0.020835631501366865,0.053047369399794465
3,14,25,6.375459634000435e-05,2.856430182873737e-05,0.04381724128496664,0.0595873961318803,0.0217868843950253,0.05683819056092205
3,15,25,3.043147808057256e-05,2.1427322280942462e-05,0.028280020526728667,0.048413334985526,0.0036554847892253544,0.046833480516612375
3,16,25,8.417473873123527e-05,4.8351314035244286e-05,0.07452828678379625,0.07999706116355187,0.0225745099033275,0.07841823220793517
3,17,25,8.482378325425088e-05,5.401881935540587e-05,0.07734273122401719,0.08121306706638441,0.02085881022084465,0.07952821226207796
3,18,25,3.7857078041270142e-06,3.3015289773175027e-06,0.001265466728051842,0.0045562256282594745,0.00028411633096367926,0.0036983303189014366
3,19,25,0.0011428848374634981,0.0015098691219463944,0.8299600737167391,0.8414146526963677,0.744001106060635,0.8387568029926186
3,20,25,0.00018239501514472067,0.0001777923316694796,0.9520759094740786,0.9559882529687228,0.702126696152642,0.955329590782211
3,21,25,0.01569654978811741,0.004299274180084467,0.9999999999990997,0.9999999999993716,0.9999999843865952,0.999999999999312
3,22,25,2.8096255846321583e-05,2.127608604496345e-05,0.027366801343165197,0.04804900180305205,0.002719393908214303,0.04644890360071795
3,23,25,6.0456171922851354e-05,2.345207212783862e-05,0.032504110445958516,0.05228180218096132,0.012699510255849764,0.05017704300261667
3,24,25,3.957897934014909e-05,2.372135713812895e-05,0.033353121074885604,0.05310624685676578,0.014622941200959303,0.050938857235832295
3,25,25,4.048521805088967e-05,2.1342442778404802e-05,0.046135155229317666,0.050160213507197016,0.012626554401999548,0.04842540332050348
