dim_hidden,seed,n_params,train_loss,test_loss,abs_rel_err_median,abs_rel_err_max,abs_rel_err_10_percentile,abs_rel_err_90_percentile
200,31,801,5.83776738949382e-07,2.1014824369558482e-07,0.0008476870278259095,0.002959427621050596,0.00016602722286117845,0.002422321021380191
200,32,801,7.421323857670359e-07,1.3563781067205127e-06,0.0040398283603228615,0.007523959193802853,0.00036983409050993183,0.00646276448642768
200,33,801,1.0157835106383573e-07,2.7226798238189076e-07,0.0013406954740490262,0.00382406162729291,4.9938582412282256e-05,0.0030322344315934086
200,34,801,5.558159318752587e-05,3.18586353387218e-05,0.05679920821890778,0.06151603435820663,0.01673155604067095,0.060019650625347636
200,35,801,2.446248288379138e-07,2.7808073355117813e-07,0.0015641251136238312,0.004181408627092623,0.0005242374979123762,0.0032388196128027924
200,36,801,3.527682679305144e-07,4.188372315638844e-07,0.001196636514078126,0.002996703495679001,9.92732212214633e-05,0.0023166293054467735
200,37,801,2.1126757587808243e-07,3.3948336408684554e-07,0.0008637997308042908,0.003969419299063447,0.0001622538661638281,0.0029470481124491323
200,38,801,3.7534900911850855e-05,2.065672197204549e-05,0.052183142295716176,0.056599810927323434,0.010259576231772946,0.05520295077158985
200,39,801,1.3040558144439274e-07,1.6509758893334947e-07,0.0015912628331078002,0.003863199274317432,0.00017213340907326226,0.0031250822721529867
200,40,801,1.1002657629433088e-06,3.069906426844682e-07,0.0014743580529329153,0.0034078477295123497,0.00019416514767010314,0.002959003903178021
200,41,801,1.6732809626773815e-07,3.117556275356037e-07,0.001482019547056934,0.004053478851885789,0.00028453577066742727,0.0031900636125264488
200,42,801,4.882111072540283,3.2676165103912354,0.7749392948565319,0.7900010043464604,0.687313294440057,0.7864236411815299
200,43,801,1.0668041795725003e-05,6.097761342971353e-06,0.024687956614648086,0.029095295633976538,0.004599218004675544,0.02777550826720834
200,44,801,2.549178930166818e-07,1.8304837112737005e-07,0.0017018749941650356,0.004792061089016495,0.00027121341163886006,0.003354266402484511
200,45,801,6.655471906924504e-07,5.857990572621929e-07,0.0028907229917890602,0.005712414231055921,0.00093950764206628,0.004550049621850745
200,46,801,6.394100751094811e-07,1.6779696920821152e-07,0.0019483823345387765,0.004596748455112931,0.0004338109068071438,0.0038871534000354795
200,47,801,1.6456661455777066e-07,2.6520581286604283e-07,0.001751911664556044,0.004174121963443143,0.00020612514138348834,0.0031771884027285064
200,48,801,6.972839514673979e-07,2.4629957806610037e-07,0.0026500348321766014,0.005386938299740464,0.0002929733161126998,0.004144905144682775
200,49,801,1.351322680420708e-07,1.886230052150495e-07,0.0011011199283420415,0.003943277454217893,0.00024479689338446843,0.0028894146354620505
225,0,901,1.8843337556972983e-07,1.4428178474190645e-07,0.0016410995897314146,0.004096522751588382,0.0001853454159100248,0.003072026550681304
225,1,901,1.8478301910818118e-07,1.9718147825642518e-07,0.0009422597988806152,0.0034065433122021384,0.0003151313063025532,0.002690842333139555
225,2,901,5.257608677311509e-07,9.374006140205893e-07,0.003137915110796144,0.006744360748918839,0.0003360896891681715,0.005654797236732703
225,3,901,1.0530005312148205e-07,1.9935615114263783e-07,0.0014417705776465237,0.004405041592912203,0.0001407230808015856,0.0032378052523037762
225,4,901,1.6886816922578873e-07,3.2256627946480876e-07,0.0010711693046404418,0.003108541305011586,0.00010682840004795411,0.002593160498869844
225,5,901,1.2405499205669912e-07,1.0934011385188569e-07,0.0016464826558920404,0.004087959043794148,0.0002900135367978675,0.0033115311793846876
225,6,901,1.4509534196349705e-07,1.9465366563053976e-07,0.001341095831411196,0.004141294416898583,0.00016693544133994135,0.0032276433597287664
225,7,901,1.6186388052119582e-07,2.7930570922762854e-07,0.0008658831124483257,0.003059686652551359,0.00017641345143360333,0.002472686912252386
225,8,901,3.089946858381154e-07,2.2982305836194428e-07,0.0017328612015254587,0.0039268610949352795,0.0001780187291453454,0.002747660392094683
225,9,901,6.327258006422198e-08,2.778330099317827e-07,0.001572549782057931,0.003990452967329985,0.0001305560395049104,0.0031396759206614782
225,10,901,7.528222454311617e-07,7.040034688543528e-07,0.0034386583903745645,0.0078540196959341,0.0009316573438472981,0.0063511315773524014
225,11,901,1.7202681590333668e-07,3.6840975781160523e-07,0.001163627665638532,0.002942977793944961,0.00012302751074938717,0.0027574921272119995
225,12,901,5.662975581799401e-07,2.981318232286867e-07,0.0023695279613584214,0.005601852831927008,0.00010005960282449747,0.003875367881071434
225,13,901,1.5311059087252943e-07,1.779059033424346e-07,0.0011226883203596663,0.004128298614719615,0.0002676443670213937,0.003112234609464045
225,14,901,1.7776535798930126e-07,3.326017861127184e-07,0.0019747519019982737,0.004568536076227918,0.00018794545768867712,0.0031513535983476574
225,15,901,3.0542824447366e-07,1.804423845896963e-07,0.0009950543375481084,0.0032736556009039064,0.00027746551809513365,0.002575921977454879
225,16,901,2.082893786337081e-07,1.988594675594868e-07,0.0012443613188695757,0.003265016772865864,0.0001248552990141818,0.002618081097348588
225,17,901,3.139259661111282e-07,3.65869510687844e-07,0.0013179443245970085,0.003560034151493375,0.00015072811281474367,0.002429410152616705
225,18,901,1.7672806507107452e-07,2.4041526103246724e-07,0.001545125958291641,0.003410524685124019,0.0002046246356449299,0.002724270580943373
225,19,901,1.05725760590758e-07,2.2015399281372083e-07,0.001366409886414098,0.0038204558555900753,0.00014879939615498782,0.0030267313130013266
225,20,901,1.7362408755161596e-07,2.1698340901821211e-07,0.0008900284692134865,0.0040062282185298875,7.238993898082597e-05,0.002949299050097574
225,21,901,1.5672866027216514e-07,2.9933261203041184e-07,0.0012381650032824228,0.003061794796527542,4.429267839630999e-05,0.002606855491733839
225,22,901,2.160276579843412e-07,5.965483182990283e-07,0.002479114116883,0.0054943602483874246,0.0002995773272936169,0.004151211839053041
225,23,901,1.194820242744754e-07,1.310029773549104e-07,0.0012766463570776437,0.003318025167675079,0.00014529699727004798,0.0026590961825359665
225,24,901,3.052312536055979e-07,5.535731020245294e-07,0.0028694707281816728,0.006067895753192702,0.0009680279826878029,0.004563976858436474
225,25,901,1.8284674752067076e-07,1.63120503771097e-07,0.0026484988359346167,0.005277262743779232,0.0008311890498811187,0.004598610843463907
225,26,901,1.4934421699308587e-07,1.9437884191120247e-07,0.0015455661107306575,0.0040494974789639085,0.0003304294949198063,0.003339291583925971
225,27,901,9.699819258912612e-08,1.7892730852508976e-07,0.0009609444614003655,0.0038795754874678076,0.00018094188997570094,0.0028927400844344447
225,28,901,2.645367430886836e-06,2.2704386992700165e-06,0.0010795252611479884,0.004571651291953337,0.00019470895110351087,0.003150913652145511
225,29,901,1.7196874978253618e-05,7.472446668543853e-06,0.022233415385487124,0.02577400156421139,0.0068029798152746904,0.024263052372358276
225,30,901,2.416261395410402e-07,1.5521712271038268e-07,0.0012427952364640422,0.003909172863528578,0.00019361360227658885,0.002708781176100167
225,31,901,2.966094996281754e-07,1.9507766069182253e-07,0.0017223232423057774,0.004260120847161505,0.0004163581638247718,0.003300772675984936
225,32,901,9.973113179739812e-08,2.689845075565245e-07,0.001199836732191664,0.0034841425240569007,0.0002044424334029952,0.0028917357975112683
225,33,901,8.177655672625406e-07,1.8673735269203462e-07,0.002397857480021168,0.005279666591581122,0.00016457250361378778,0.004201102671329737
225,34,901,1.1740171430574264e-06,1.1841246987387422e-06,0.004908916982177183,0.009329312386155185,0.0009284479774615701,0.00803584959309391
225,35,901,5.115190333526698e-07,2.808404246934515e-07,0.002101109691814514,0.005556710235323009,0.0004153917958813457,0.0038300093213357008
225,36,901,1.1732169696188066e-05,4.752966106025269e-06,0.020932407968030482,0.02450136444004114,0.005070542382210347,0.023084986493619286
225,37,901,2.363830589047211e-07,1.9601348810738273e-07,0.0016946107933461009,0.004837659077008596,0.00020960761135282148,0.0034070560124940825
225,38,901,1.1206476102643137e-07,1.6232674227012467e-07,0.0015893293813388101,0.0036716426526043214,4.1587778371256846e-05,0.003014013061048117
225,39,901,1.241187277400968e-07,1.395089270772587e-07,0.0013244937060358434,0.004004350212434661,0.0001519395486846496,0.0028742555124975093
225,40,901,2.2622413098360994e-07,1.7227458215529623e-07,0.0022482685852384253,0.004655992616989908,0.000571946162372078,0.0035642294135286245
225,41,901,1.1021767676311356e-07,2.1028552055213368e-07,0.0012348317648841096,0.0031259692015752887,8.101375647368761e-05,0.002747076035340759
225,42,901,1.0877361944494623e-07,1.6582454520630563e-07,0.0012658891187078659,0.004044915144091555,0.00014014187118008642,0.0030710871411855976
225,43,901,2.5474687959103903e-07,3.0814743467999506e-07,0.0011358998921269852,0.0036177063175494143,0.00014132481385775332,0.0030600803169603544
225,44,901,1.2129055448895087e-07,1.3846104707226914e-07,0.002157902305119708,0.004326411841407713,0.0003688102713535695,0.0033950581721678337
225,45,901,1.75514671241217e-07,1.631268560231547e-07,0.0010598970694306836,0.003681633645030927,0.0002574941731161795,0.0029704358504404095
225,46,901,3.412559124171821e-07,3.0055852562327345e-07,0.0014811275647445353,0.004764199318737424,0.0004424983337545291,0.0032307137252640243
