dim_hidden,seed,param_num_v,train_loss_bellman,test_loss_bellman,abs_rel_err_test_value_function_median,abs_rel_err_test_value_function_max,abs_rel_err_test_value_function_10_percentile,abs_rel_err_test_value_function_90_percentile
2,20,13,0.3936232328414917,0.3833993077278137,0.16654275357723236,0.29175621271133423,0.04592112451791763,0.2660664916038513
2,21,13,0.6111356616020203,0.5913400053977966,0.4045752286911011,0.4045752286911011,0.05740020424127579,0.4045752286911011
2,22,13,0.6111345887184143,0.5913386940956116,0.40457507967948914,0.40457507967948914,0.057400282472372055,0.40457507967948914
2,23,13,0.6111356616020203,0.5913400053977966,0.4045752286911011,0.4045752286911011,0.05740020424127579,0.4045752286911011
2,24,13,0.6111350655555725,0.5913376808166504,0.40457290410995483,0.40457290410995483,0.057401444762945175,0.40457290410995483
2,25,13,0.611134946346283,0.5913376212120056,0.4045730233192444,0.4045730233192444,0.05740136653184891,0.4045730233192444
2,26,13,0.6111344695091248,0.5913375616073608,0.40457361936569214,0.40457361936569214,0.057401057332754135,0.40457361936569214
2,27,13,0.6111347079277039,0.5913376212120056,0.40457332134246826,0.40457332134246826,0.05740121379494667,0.40457332134246826
2,28,13,0.43079081177711487,0.3642507493495941,0.09185332804918289,0.22674275934696198,0.013157159090042114,0.197142094373703
2,29,13,0.39362308382987976,0.3833989202976227,0.16654282808303833,0.2917560636997223,0.04592103511095047,0.26606664061546326
2,30,13,0.4307911992073059,0.3642510175704956,0.0918535515666008,0.22674298286437988,0.013157268986105919,0.19714224338531494
2,31,13,0.6111347079277039,0.5913376212120056,0.40457332134246826,0.40457332134246826,0.05740121379494667,0.40457332134246826
2,32,13,0.39362290501594543,0.38339972496032715,0.16654297709465027,0.29175636172294617,0.0459209568798542,0.2660667896270752
2,33,13,0.6111356616020203,0.5913400053977966,0.4045752286911011,0.4045752286911011,0.05740020424127579,0.4045752286911011
2,34,13,0.39362308382987976,0.3833995461463928,0.16654297709465027,0.29175636172294617,0.045921046286821365,0.2660667896270752
2,35,13,0.611134946346283,0.5913376212120056,0.4045730233192444,0.4045730233192444,0.05740136653184891,0.4045730233192444
2,36,13,0.6111356616020203,0.5913400053977966,0.4045752286911011,0.4045752286911011,0.05740020424127579,0.4045752286911011
2,37,13,0.6111335754394531,0.5913364291191101,0.4045731723308563,0.4045731723308563,0.05740128830075264,0.4045731723308563
2,38,13,0.4307909905910492,0.36425068974494934,0.09185303747653961,0.2267424613237381,0.01315697655081749,0.19714179635047913
2,39,13,0.6111347079277039,0.5913376212120056,0.40457332134246826,0.40457332134246826,0.05740121379494667,0.40457332134246826
2,40,13,0.6111347079277039,0.5913376212120056,0.40457332134246826,0.40457332134246826,0.05740121379494667,0.40457332134246826
2,41,13,0.43079107999801636,0.3642510175704956,0.09185370057821274,0.2267432063817978,0.01315738633275032,0.19714246690273285
2,42,13,9.909109977002117e-09,9.040861392861643e-09,9.730303281685337e-05,0.00014540461415890604,2.1906785718783794e-07,0.00013589428272098303
2,43,13,0.39362308382987976,0.38339972496032715,0.1665429025888443,0.29175636172294617,0.045921046286821365,0.2660667896270752
2,44,13,0.39362338185310364,0.38339945673942566,0.16654275357723236,0.2917560636997223,0.0459212064743042,0.2660664916038513
2,45,13,0.6111335754394531,0.5913364291191101,0.4045731723308563,0.4045731723308563,0.05740128830075264,0.4045731723308563
2,46,13,0.6111344695091248,0.5913375616073608,0.40457361936569214,0.40457361936569214,0.057401057332754135,0.40457361936569214
2,47,13,0.611134946346283,0.5913376212120056,0.4045730233192444,0.4045730233192444,0.05740136653184891,0.4045730233192444
2,48,13,0.6111356616020203,0.5913400053977966,0.4045752286911011,0.4045752286911011,0.05740020424127579,0.4045752286911011
